order_item_id,order_id,product_id,quantity,total_price
5891,1975,444,2,538.88
5892,1975,96,1,532.99
5893,1976,399,1,314.99
5894,1976,267,1,698.41
5895,1976,315,1,453.13
5896,1977,414,1,882.46
5897,1977,223,2,998.24
5898,1978,68,3,2017.95
5899,1978,259,3,2570.19
5900,1979,132,1,658.18
5901,1979,478,1,531.97
5902,1979,280,2,1692.04
5903,1980,351,3,2154.81
5904,1981,147,1,733.59
5905,1981,274,3,646.02
5906,1981,414,2,1764.92
5907,1981,304,2,1247.82
5908,1981,325,3,621.63
5909,1982,167,3,865.47
5910,1983,287,2,1341.0
5911,1983,294,2,404.52
5912,1983,93,1,810.34
5913,1983,375,2,1776.2
5914,1983,471,2,775.24
5915,1984,115,2,1448.02
5916,1984,131,3,701.61
5917,1985,303,1,147.9
5918,1986,404,3,557.43
5919,1986,497,1,288.01
5920,1986,189,1,724.74
5921,1986,13,1,661.16
5922,1987,435,1,871.24
5923,1988,52,2,591.94
5924,1988,269,3,2509.8
5925,1989,305,1,513.09
5926,1990,217,2,855.34
5927,1990,349,1,856.41
5928,1990,41,1,99.52
5929,1990,229,3,2035.02
5930,1990,115,3,2172.03
5931,1991,348,2,726.94
5932,1992,246,3,874.62
5933,1992,433,1,339.62
5934,1993,276,2,82.74
5935,1993,7,1,431.47
5936,1993,8,1,488.0
5937,1994,102,2,88.16
5938,1994,164,2,260.04
5939,1994,420,3,2428.23
5940,1994,37,3,314.94
5941,1994,475,1,393.13
5942,1995,337,3,2766.72
5943,1995,435,3,2613.72
5944,1995,418,1,591.8
5945,1996,194,1,335.69
5946,1996,375,2,1776.2
5947,1996,104,1,237.88
5948,1996,192,1,519.12
5949,1997,172,1,917.94
5950,1998,65,2,1017.88
5951,1998,200,2,1622.0
5952,1998,434,2,1925.12
5953,1998,21,2,605.78
5954,1999,478,2,1063.94
5955,1999,170,3,843.0
5956,1999,378,1,588.66
5957,2000,403,2,1134.42
5958,2000,394,1,661.76
5959,2000,52,2,591.94
5960,2001,488,1,326.89
5961,2002,206,3,1665.51
5962,2002,162,2,1654.3
5963,2002,146,1,957.79
5964,2002,134,1,875.0
5965,2002,349,2,1712.82
5966,2003,477,3,120.57
5967,2003,135,3,2779.11
5968,2003,177,3,1352.52
5969,2004,452,3,1670.31
5970,2004,120,3,2510.34
5971,2004,3,1,712.41
5972,2004,199,2,1336.92
5973,2004,485,1,68.29
5974,2005,246,3,874.62
5975,2005,450,1,811.35
5976,2005,470,2,1234.84
5977,2005,496,1,483.44
5978,2006,222,3,1010.85
5979,2006,171,2,1629.38
5980,2006,367,1,370.08
5981,2006,157,3,2369.85
5982,2006,245,2,1647.16
5983,2007,307,3,144.81
5984,2007,415,1,304.46
5985,2007,387,1,661.0
5986,2007,61,2,1262.48
5987,2008,274,3,646.02
5988,2008,298,3,392.07
5989,2009,96,3,1598.97
5990,2010,236,2,1751.2
5991,2011,167,1,288.49
5992,2011,58,1,223.4
5993,2011,287,1,670.5
5994,2012,254,1,572.66
5995,2012,222,2,673.9
5996,2013,318,2,1209.46
5997,2014,467,2,1053.26
5998,2014,226,2,627.32
5999,2014,484,1,297.22
6000,2014,169,3,1209.15
6001,2015,27,3,386.37
6002,2015,431,1,242.07
6003,2015,490,1,791.28
6004,2016,458,3,1222.29
6005,2016,155,3,1502.16
6006,2016,25,2,1048.48
6007,2016,184,3,2710.35
6008,2016,421,3,1860.6
6009,2017,228,1,884.8
6010,2018,297,2,1144.08
6011,2018,416,2,363.84
6012,2018,174,2,800.22
6013,2018,177,3,1352.52
6014,2018,377,2,1885.3
6015,2019,204,2,1849.24
6016,2020,45,1,539.4
6017,2020,439,1,214.48
6018,2020,452,3,1670.31
6019,2020,452,1,556.77
6020,2020,85,3,329.82
6021,2021,412,3,108.9
6022,2021,235,2,461.92
6023,2022,325,1,207.21
6024,2022,11,3,700.23
6025,2022,446,2,1514.46
6026,2022,66,2,423.54
6027,2022,88,3,1042.26
6028,2023,491,2,632.92
6029,2023,4,3,1981.8
6030,2023,402,2,70.84
6031,2023,4,3,1981.8
6032,2024,192,3,1557.36
6033,2024,105,1,878.54
6034,2025,452,1,556.77
6035,2026,192,2,1038.24
6036,2026,196,1,336.58
6037,2026,396,1,594.94
6038,2027,415,2,608.92
6039,2027,442,1,810.4
6040,2028,484,3,891.66
6041,2029,154,1,42.05
6042,2029,136,2,1406.7
6043,2029,10,3,2222.07
6044,2029,344,3,1425.21
6045,2029,336,2,745.16
6046,2030,215,1,610.38
6047,2030,299,2,1805.34
6048,2031,216,3,2748.36
6049,2031,177,3,1352.52
6050,2031,497,2,576.02
6051,2031,401,1,524.73
6052,2031,192,2,1038.24
6053,2032,355,2,1277.5
6054,2032,365,2,1143.12
6055,2032,425,1,881.96
6056,2033,193,2,513.9
6057,2033,399,1,314.99
6058,2033,318,2,1209.46
6059,2034,224,3,2373.72
6060,2034,34,2,1969.12
6061,2034,15,1,929.25
6062,2034,59,2,189.32
6063,2035,217,2,855.34
6064,2035,231,3,1319.76
6065,2035,394,1,661.76
6066,2035,290,3,147.54
6067,2036,336,2,745.16
6068,2036,413,1,561.55
6069,2037,343,2,1275.22
6070,2038,9,3,2926.59
6071,2038,66,1,211.77
6072,2038,485,1,68.29
6073,2039,406,1,935.08
6074,2039,192,3,1557.36
6075,2040,201,3,2422.89
6076,2040,24,3,943.05
6077,2040,44,2,636.7
6078,2041,464,2,1993.88
6079,2041,52,3,887.91
6080,2042,401,3,1574.19
6081,2042,97,3,2830.14
6082,2042,106,1,840.62
6083,2042,328,2,119.46
6084,2043,363,2,1707.4
6085,2043,208,3,2682.75
6086,2043,81,2,1081.1
6087,2043,274,1,215.34
6088,2044,287,1,670.5
6089,2045,63,3,2927.34
6090,2046,359,1,22.01
6091,2047,260,1,301.39
6092,2047,356,3,918.09
6093,2048,87,3,1249.68
6094,2048,363,1,853.7
6095,2048,280,2,1692.04
6096,2049,227,3,2117.19
6097,2049,212,2,1489.82
6098,2050,168,3,978.54
6099,2050,154,1,42.05
6100,2051,430,3,661.8
6101,2051,45,3,1618.2
6102,2052,276,2,82.74
6103,2052,259,1,856.73
6104,2052,389,2,729.32
6105,2053,326,1,913.65
6106,2053,133,2,973.52
6107,2053,473,3,848.37
6108,2053,232,3,2893.68
6109,2054,480,3,1960.74
6110,2055,152,2,546.46
6111,2055,111,1,830.06
6112,2055,247,1,247.78
6113,2055,192,2,1038.24
6114,2055,442,3,2431.2
6115,2056,305,1,513.09
6116,2056,91,3,183.6
6117,2056,20,3,1831.59
6118,2056,254,1,572.66
6119,2057,91,1,61.2
6120,2057,213,1,713.71
6121,2057,145,2,401.26
6122,2057,109,2,1851.22
6123,2057,322,2,1287.96
6124,2058,180,3,1972.02
6125,2059,179,1,860.19
6126,2059,174,2,800.22
6127,2059,339,3,761.85
6128,2059,159,3,1608.42
6129,2060,15,1,929.25
6130,2060,304,2,1247.82
6131,2061,172,2,1835.88
6132,2061,384,2,217.9
6133,2061,97,2,1886.76
6134,2061,36,1,881.41
6135,2062,273,1,391.32
6136,2062,342,3,2242.74
6137,2062,448,3,1497.0
6138,2063,380,1,841.51
6139,2063,30,2,1414.52
6140,2063,10,3,2222.07
6141,2063,304,2,1247.82
6142,2063,183,3,1664.64
6143,2064,18,1,144.96
6144,2064,430,1,220.6
6145,2064,255,2,811.16
6146,2064,314,3,2515.89
6147,2065,461,1,705.09
6148,2065,370,3,2042.4
6149,2065,455,1,298.97
6150,2066,256,2,983.12
6151,2066,404,1,185.81
6152,2067,441,3,520.95
6153,2067,354,3,354.72
6154,2067,424,2,337.4
6155,2068,332,1,100.2
6156,2068,168,2,652.36
6157,2069,73,3,1418.94
6158,2069,400,2,471.8
6159,2069,412,2,72.6
6160,2069,188,1,132.31
6161,2070,247,1,247.78
6162,2070,42,3,2691.15
6163,2070,237,2,221.06
6164,2071,144,3,1050.3
6165,2071,284,2,42.9
6166,2071,35,1,950.66
6167,2071,314,3,2515.89
6168,2072,175,1,691.08
6169,2072,251,3,583.68
6170,2072,406,3,2805.24
6171,2072,293,2,1772.46
6172,2072,495,2,1745.82
6173,2073,104,2,475.76
6174,2073,365,1,571.56
6175,2073,345,2,1356.08
6176,2073,3,1,712.41
6177,2073,449,3,1942.8
6178,2074,193,2,513.9
6179,2074,50,3,838.5
6180,2074,185,3,2279.22
6181,2074,4,3,1981.8
6182,2075,430,2,441.2
6183,2075,183,1,554.88
6184,2075,344,2,950.14
6185,2075,323,1,380.23
6186,2076,304,2,1247.82
6187,2077,28,3,1090.74
6188,2077,124,3,552.36
6189,2077,122,3,2152.8
6190,2077,468,3,1542.84
6191,2078,423,2,1748.68
6192,2078,24,2,628.7
6193,2078,285,3,1518.21
6194,2079,423,2,1748.68
6195,2079,336,2,745.16
6196,2079,250,2,1980.22
6197,2079,207,1,445.58
6198,2079,209,2,1681.64
6199,2080,131,1,233.87
6200,2080,248,3,2068.74
6201,2080,279,3,259.14
6202,2081,54,1,923.42
6203,2082,423,1,874.34
6204,2083,242,3,1941.48
6205,2083,24,3,943.05
6206,2083,449,2,1295.2
6207,2083,254,2,1145.32
6208,2083,434,2,1925.12
6209,2084,275,3,2152.02
6210,2084,151,3,894.54
6211,2084,6,3,2532.45
6212,2084,296,3,2398.77
6213,2084,84,3,1495.74
6214,2085,219,1,933.76
6215,2085,248,1,689.58
6216,2085,250,2,1980.22
6217,2085,418,2,1183.6
6218,2086,487,2,311.76
6219,2086,178,2,113.86
6220,2086,79,2,20.58
6221,2086,435,2,1742.48
6222,2086,98,2,1812.08
6223,2087,105,1,878.54
6224,2087,332,3,300.6
6225,2087,118,2,1291.64
6226,2087,416,1,181.92
6227,2087,86,1,259.5
6228,2088,98,2,1812.08
6229,2088,157,2,1579.9
6230,2089,331,3,1549.53
6231,2089,161,3,966.66
6232,2089,431,1,242.07
6233,2089,5,1,839.42
6234,2090,490,3,2373.84
6235,2090,328,2,119.46
6236,2090,387,2,1322.0
6237,2091,82,3,2353.95
6238,2091,134,3,2625.0
6239,2091,73,3,1418.94
6240,2091,98,3,2718.12
6241,2092,310,3,1627.59
6242,2092,472,2,616.2
6243,2092,217,3,1283.01
6244,2093,19,1,474.56
6245,2093,385,3,2967.09
6246,2094,424,3,506.1
6247,2094,459,3,2378.97
6248,2094,306,2,1661.4
6249,2094,49,1,148.46
6250,2095,441,2,347.3
6251,2095,137,2,140.64
6252,2095,486,2,1270.44
6253,2095,237,2,221.06
6254,2096,323,1,380.23
6255,2096,59,2,189.32
6256,2097,190,1,241.07
6257,2097,465,2,823.24
6258,2097,128,3,1938.57
6259,2097,499,3,233.04
6260,2097,262,1,882.36
6261,2098,155,2,1001.44
6262,2098,94,2,130.1
6263,2098,417,2,1176.36
6264,2099,472,1,308.1
6265,2099,31,2,1663.9
6266,2100,199,2,1336.92
6267,2100,254,2,1145.32
6268,2100,6,3,2532.45
6269,2101,224,1,791.24
6270,2102,458,2,814.86
6271,2102,395,1,488.56
6272,2102,486,2,1270.44
6273,2103,297,3,1716.12
6274,2104,335,1,604.65
6275,2104,8,1,488.0
6276,2105,49,1,148.46
6277,2105,428,2,856.94
6278,2106,483,2,1970.2
6279,2106,177,1,450.84
6280,2106,416,1,181.92
6281,2107,257,1,817.54
6282,2107,123,1,734.2
6283,2107,411,3,686.82
6284,2108,154,1,42.05
6285,2108,27,2,257.58
6286,2108,201,3,2422.89
6287,2108,444,1,269.44
6288,2108,204,1,924.62
6289,2109,209,1,840.82
6290,2109,32,1,376.49
6291,2109,354,1,118.24
6292,2110,331,3,1549.53
6293,2111,15,3,2787.75
6294,2111,480,1,653.58
6295,2111,422,2,1997.74
6296,2111,416,2,363.84
6297,2112,312,2,409.82
6298,2113,291,3,1097.4
6299,2113,271,1,106.12
6300,2113,417,3,1764.54
6301,2113,206,3,1665.51
6302,2113,31,3,2495.85
6303,2114,188,1,132.31
6304,2114,329,2,790.5
6305,2114,70,2,46.7
6306,2115,140,1,238.58
6307,2115,344,3,1425.21
6308,2115,216,3,2748.36
6309,2115,451,2,123.76
6310,2116,245,2,1647.16
6311,2116,369,1,253.1
6312,2116,88,3,1042.26
6313,2116,212,2,1489.82
6314,2117,151,1,298.18
6315,2118,340,2,405.14
6316,2119,350,2,1092.06
6317,2119,285,2,1012.14
6318,2119,398,3,1412.82
6319,2120,315,1,453.13
6320,2120,69,3,647.94
6321,2120,434,2,1925.12
6322,2120,148,3,1289.76
6323,2121,229,2,1356.68
6324,2121,410,3,2105.34
6325,2121,374,3,2307.66
6326,2121,138,3,1321.71
6327,2122,3,3,2137.23
6328,2122,23,1,343.67
6329,2123,201,1,807.63
6330,2124,245,3,2470.74
6331,2125,443,2,1120.06
6332,2125,488,1,326.89
6333,2125,465,1,411.62
6334,2125,393,1,601.54
6335,2126,285,3,1518.21
6336,2126,277,2,77.48
6337,2127,169,2,806.1
6338,2127,39,2,221.38
6339,2127,196,3,1009.74
6340,2127,24,1,314.35
6341,2128,85,2,219.88
6342,2128,431,1,242.07
6343,2128,391,1,648.84
6344,2128,253,1,457.2
6345,2128,236,2,1751.2
6346,2129,195,3,2394.03
6347,2129,336,2,745.16
6348,2130,261,3,188.25
6349,2130,34,3,2953.68
6350,2131,299,3,2708.01
6351,2131,267,2,1396.82
6352,2131,412,1,36.3
6353,2132,125,3,360.69
6354,2132,165,1,933.02
6355,2132,377,2,1885.3
6356,2132,324,2,1016.46
6357,2132,133,3,1460.28
6358,2133,25,1,524.24
6359,2134,94,2,130.1
6360,2134,8,3,1464.0
6361,2134,197,3,2116.47
6362,2134,303,1,147.9
6363,2135,67,2,754.5
6364,2135,388,1,821.74
6365,2135,358,2,576.5
6366,2136,487,2,311.76
6367,2136,69,1,215.98
6368,2136,26,3,1452.72
6369,2136,90,3,1616.28
6370,2137,460,2,386.74
6371,2137,132,2,1316.36
6372,2137,111,2,1660.12
6373,2137,39,3,332.07
6374,2138,288,2,1711.3
6375,2139,369,1,253.1
6376,2139,220,2,74.44
6377,2139,423,2,1748.68
6378,2139,468,1,514.28
6379,2139,426,1,332.67
6380,2140,369,2,506.2
6381,2140,273,3,1173.96
6382,2140,381,1,678.99
6383,2140,262,2,1764.72
6384,2140,324,3,1524.69
6385,2141,395,2,977.12
6386,2141,17,2,1408.92
6387,2141,249,3,610.53
6388,2141,300,3,1659.6
6389,2141,377,3,2827.95
6390,2142,449,3,1942.8
6391,2142,68,3,2017.95
6392,2142,163,1,205.55
6393,2143,418,3,1775.4
6394,2143,47,2,1855.42
6395,2143,258,2,1070.7
6396,2144,234,2,619.82
6397,2144,246,2,583.08
6398,2145,476,3,1034.4
6399,2145,75,2,1436.48
6400,2145,465,2,823.24
6401,2145,188,3,396.93
6402,2146,323,3,1140.69
6403,2146,224,1,791.24
6404,2146,411,3,686.82
6405,2146,286,3,1031.97
6406,2147,278,1,364.25
6407,2148,402,2,70.84
6408,2148,480,3,1960.74
6409,2148,400,3,707.7
6410,2149,266,1,779.16
6411,2149,201,2,1615.26
6412,2149,41,2,199.04
6413,2149,223,2,998.24
6414,2149,126,1,909.84
6415,2150,128,3,1938.57
6416,2150,449,2,1295.2
6417,2150,227,3,2117.19
6418,2150,359,2,44.02
6419,2150,499,1,77.68
6420,2151,497,1,288.01
6421,2151,164,2,260.04
6422,2151,100,2,1383.28
6423,2151,425,3,2645.88
6424,2151,235,1,230.96
6425,2152,270,1,469.76
6426,2153,281,2,135.92
6427,2153,58,1,223.4
6428,2153,250,2,1980.22
6429,2153,457,2,690.5
6430,2153,315,1,453.13
6431,2154,496,3,1450.32
6432,2154,125,1,120.23
6433,2154,209,3,2522.46
6434,2155,150,2,1307.62
6435,2156,378,3,1765.98
6436,2157,39,3,332.07
6437,2157,167,2,576.98
6438,2157,418,1,591.8
6439,2157,300,1,553.2
6440,2158,26,1,484.24
6441,2159,185,3,2279.22
6442,2160,264,1,471.08
6443,2161,210,1,178.52
6444,2161,437,2,1430.94
6445,2161,79,3,30.87
6446,2161,179,3,2580.57
6447,2162,78,1,560.97
6448,2162,372,1,214.75
6449,2162,397,1,904.55
6450,2162,371,2,414.18
6451,2162,173,3,1341.75
6452,2163,269,1,836.6
6453,2163,464,2,1993.88
6454,2164,267,2,1396.82
6455,2164,78,1,560.97
6456,2165,339,2,507.9
6457,2165,331,3,1549.53
6458,2165,249,3,610.53
6459,2166,162,1,827.15
6460,2166,495,3,2618.73
6461,2166,77,1,614.28
6462,2167,139,2,275.42
6463,2167,447,2,503.06
6464,2167,314,3,2515.89
6465,2167,106,3,2521.86
6466,2168,72,1,978.23
6467,2168,76,2,1491.58
6468,2168,86,1,259.5
6469,2168,408,1,978.51
6470,2169,488,2,653.78
6471,2169,101,2,1625.96
6472,2169,189,1,724.74
6473,2169,218,1,910.13
6474,2169,81,1,540.55
6475,2170,6,3,2532.45
6476,2170,81,2,1081.1
6477,2171,7,1,431.47
6478,2171,94,1,65.05
6479,2171,453,1,225.36
6480,2171,99,3,759.72
6481,2172,267,2,1396.82
6482,2172,167,2,576.98
6483,2172,325,1,207.21
6484,2172,292,2,1712.5
6485,2172,353,2,720.68
6486,2173,19,2,949.12
6487,2173,333,1,523.42
6488,2174,2,1,984.28
6489,2174,60,3,2396.73
6490,2174,216,1,916.12
6491,2174,111,2,1660.12
6492,2174,453,3,676.08
6493,2175,478,3,1595.91
6494,2175,316,1,662.64
6495,2176,238,2,322.66
6496,2176,117,1,267.47
6497,2176,238,2,322.66
6498,2177,61,1,631.24
6499,2177,218,3,2730.39
6500,2178,481,1,454.7
6501,2178,406,2,1870.16
6502,2178,211,3,1877.13
6503,2178,316,3,1987.92
6504,2178,357,3,927.27
6505,2179,470,1,617.42
6506,2179,213,1,713.71
6507,2179,30,2,1414.52
6508,2179,50,3,838.5
6509,2180,11,2,466.82
6510,2180,442,3,2431.2
6511,2180,174,2,800.22
6512,2180,21,2,605.78
6513,2181,194,1,335.69
6514,2181,185,2,1519.48
6515,2181,143,3,778.11
6516,2181,49,2,296.92
6517,2182,225,1,569.47
6518,2182,80,2,1716.04
6519,2182,328,3,179.19
6520,2183,73,1,472.98
6521,2183,309,1,452.38
6522,2184,97,3,2830.14
6523,2184,242,1,647.16
6524,2184,258,3,1606.05
6525,2185,91,3,183.6
6526,2185,134,1,875.0
6527,2186,340,2,405.14
6528,2186,422,1,998.87
6529,2186,219,1,933.76
6530,2186,365,1,571.56
6531,2187,449,2,1295.2
6532,2187,7,1,431.47
6533,2187,344,2,950.14
6534,2187,324,2,1016.46
6535,2187,375,3,2664.3
6536,2188,268,1,407.79
6537,2188,97,3,2830.14
6538,2188,266,3,2337.48
6539,2188,241,1,527.89
6540,2188,167,1,288.49
6541,2189,211,1,625.71
6542,2189,301,2,596.62
6543,2189,401,2,1049.46
6544,2189,399,1,314.99
6545,2189,379,2,1065.96
6546,2190,264,3,1413.24
6547,2191,146,2,1915.58
6548,2191,91,1,61.2
6549,2191,290,3,147.54
6550,2191,221,1,996.67
6551,2191,36,3,2644.23
6552,2192,32,1,376.49
6553,2192,319,1,757.21
6554,2193,89,1,420.61
6555,2193,48,1,597.78
6556,2193,373,3,343.71
6557,2194,369,1,253.1
6558,2194,267,1,698.41
6559,2194,166,3,1008.66
6560,2194,245,3,2470.74
6561,2195,8,1,488.0
6562,2195,422,3,2996.61
6563,2195,454,2,1183.9
6564,2196,88,2,694.84
6565,2196,135,2,1852.74
6566,2196,380,3,2524.53
6567,2197,195,3,2394.03
6568,2198,61,2,1262.48
6569,2198,315,3,1359.39
6570,2198,144,1,350.1
6571,2198,78,1,560.97
6572,2198,106,3,2521.86
6573,2199,14,2,1006.82
6574,2200,206,1,555.17
6575,2200,163,1,205.55
6576,2200,267,2,1396.82
6577,2201,327,3,2756.28
6578,2201,40,1,208.07
6579,2202,391,3,1946.52
6580,2202,38,3,972.27
6581,2202,437,2,1430.94
6582,2202,332,1,100.2
6583,2203,473,1,282.79
6584,2204,280,2,1692.04
6585,2204,218,2,1820.26
6586,2204,259,2,1713.46
6587,2204,303,1,147.9
6588,2205,494,3,932.61
6589,2205,15,1,929.25
6590,2205,471,3,1162.86
6591,2205,436,1,763.23
6592,2205,85,3,329.82
6593,2206,319,1,757.21
6594,2206,293,1,886.23
6595,2206,56,2,1820.86
6596,2207,83,3,907.35
6597,2207,373,2,229.14
6598,2207,280,1,846.02
6599,2207,132,2,1316.36
6600,2207,46,3,1407.27
6601,2208,133,2,973.52
6602,2208,286,2,687.98
6603,2208,136,3,2110.05
6604,2208,237,3,331.59
6605,2209,233,1,27.05
6606,2209,253,3,1371.6
6607,2209,239,1,328.22
6608,2209,232,3,2893.68
6609,2210,364,3,1556.76
6610,2210,259,2,1713.46
6611,2210,216,2,1832.24
6612,2210,124,3,552.36
6613,2211,349,1,856.41
6614,2211,57,2,1168.78
6615,2211,225,1,569.47
6616,2211,281,3,203.88
6617,2212,176,1,352.57
6618,2212,3,2,1424.82
6619,2213,146,2,1915.58
6620,2213,364,3,1556.76
6621,2214,74,1,602.62
6622,2214,141,2,1047.98
6623,2214,434,3,2887.68
6624,2214,213,2,1427.42
6625,2214,146,1,957.79
6626,2215,39,1,110.69
6627,2215,28,3,1090.74
6628,2216,500,1,266.41
6629,2217,417,2,1176.36
6630,2217,446,2,1514.46
6631,2218,5,1,839.42
6632,2218,132,3,1974.54
6633,2218,315,1,453.13
6634,2218,446,1,757.23
6635,2218,122,1,717.6
6636,2219,400,1,235.9
6637,2219,11,3,700.23
6638,2219,412,2,72.6
6639,2220,226,1,313.66
6640,2220,11,2,466.82
6641,2220,496,2,966.88
6642,2220,452,3,1670.31
6643,2220,343,2,1275.22
6644,2221,341,1,189.59
6645,2221,242,1,647.16
6646,2221,438,3,967.92
6647,2221,155,1,500.72
6648,2222,79,1,10.29
6649,2223,197,2,1410.98
6650,2224,257,3,2452.62
6651,2224,32,1,376.49
6652,2224,164,2,260.04
6653,2224,481,2,909.4
6654,2224,185,2,1519.48
6655,2225,398,2,941.88
6656,2225,123,2,1468.4
6657,2225,450,3,2434.05
6658,2226,41,1,99.52
6659,2226,364,1,518.92
6660,2226,139,2,275.42
6661,2226,377,3,2827.95
6662,2226,488,3,980.67
6663,2227,476,2,689.6
6664,2228,5,3,2518.26
6665,2228,430,3,661.8
6666,2228,484,1,297.22
6667,2228,341,3,568.77
6668,2229,363,2,1707.4
6669,2229,493,2,1647.18
6670,2229,370,2,1361.6
6671,2230,43,3,2013.69
6672,2231,406,2,1870.16
6673,2231,433,3,1018.86
6674,2232,166,1,336.22
6675,2233,136,1,703.35
6676,2233,222,3,1010.85
6677,2233,375,2,1776.2
6678,2234,91,1,61.2
6679,2234,294,3,606.78
6680,2234,92,1,76.73
6681,2234,203,3,816.78
6682,2235,320,1,528.89
6683,2235,314,3,2515.89
6684,2235,106,2,1681.24
6685,2236,221,1,996.67
6686,2237,317,1,413.47
6687,2237,178,2,113.86
6688,2237,463,3,2636.43
6689,2237,77,3,1842.84
6690,2238,55,3,1748.88
6691,2238,183,1,554.88
6692,2238,326,3,2740.95
6693,2238,184,3,2710.35
6694,2238,471,3,1162.86
6695,2239,158,2,199.5
6696,2240,326,3,2740.95
6697,2240,45,2,1078.8
6698,2240,357,1,309.09
6699,2241,100,3,2074.92
6700,2241,143,1,259.37
6701,2241,403,2,1134.42
6702,2241,274,1,215.34
6703,2242,477,2,80.38
6704,2243,233,3,81.15
6705,2243,193,1,256.95
6706,2243,232,3,2893.68
6707,2244,223,1,499.12
6708,2244,198,2,554.08
6709,2245,117,1,267.47
6710,2245,73,2,945.96
6711,2245,185,3,2279.22
6712,2245,291,3,1097.4
6713,2245,193,2,513.9
6714,2246,219,1,933.76
6715,2246,395,2,977.12
6716,2246,216,3,2748.36
6717,2246,313,2,1003.52
6718,2247,85,1,109.94
6719,2248,239,3,984.66
6720,2248,194,1,335.69
6721,2248,131,3,701.61
6722,2248,192,3,1557.36
6723,2249,465,3,1234.86
6724,2249,210,2,357.04
6725,2249,210,3,535.56
6726,2250,396,1,594.94
6727,2250,253,1,457.2
6728,2250,38,2,648.18
6729,2250,180,2,1314.68
6730,2250,188,2,264.62
6731,2251,462,1,24.95
6732,2251,133,2,973.52
6733,2251,154,2,84.1
6734,2251,314,3,2515.89
6735,2252,223,2,998.24
6736,2252,301,1,298.31
6737,2252,392,1,552.87
6738,2252,386,3,2929.59
6739,2252,168,3,978.54
6740,2253,125,2,240.46
6741,2253,174,1,400.11
6742,2253,13,1,661.16
6743,2253,112,2,1345.82
6744,2254,442,3,2431.2
6745,2254,110,3,1738.44
6746,2255,10,3,2222.07
6747,2256,264,3,1413.24
6748,2256,97,2,1886.76
6749,2257,112,3,2018.73
6750,2257,306,3,2492.1
6751,2258,12,3,882.99
6752,2258,318,2,1209.46
6753,2258,84,3,1495.74
6754,2259,70,3,70.05
6755,2260,359,2,44.02
6756,2260,158,2,199.5
6757,2260,434,3,2887.68
6758,2261,473,2,565.58
6759,2262,489,2,1713.36
6760,2263,329,3,1185.75
6761,2263,64,1,199.44
6762,2263,211,3,1877.13
6763,2263,392,1,552.87
6764,2263,79,3,30.87
6765,2264,199,1,668.46
6766,2265,94,1,65.05
6767,2266,439,2,428.96
6768,2267,497,3,864.03
6769,2268,190,3,723.21
6770,2268,330,3,1798.56
6771,2268,255,3,1216.74
6772,2269,413,2,1123.1
6773,2269,485,1,68.29
6774,2269,234,1,309.91
6775,2270,10,2,1481.38
6776,2270,6,2,1688.3
6777,2270,262,1,882.36
6778,2270,466,3,1583.19
6779,2271,77,3,1842.84
6780,2271,81,3,1621.65
6781,2271,334,3,1905.0
6782,2271,439,2,428.96
6783,2271,277,3,116.22
6784,2272,435,3,2613.72
6785,2272,406,3,2805.24
6786,2272,36,3,2644.23
6787,2272,473,3,848.37
6788,2272,72,3,2934.69
6789,2273,18,1,144.96
6790,2273,311,3,1923.54
6791,2273,233,1,27.05
6792,2273,46,3,1407.27
6793,2274,50,1,279.5
6794,2274,216,3,2748.36
6795,2274,423,2,1748.68
6796,2274,261,2,125.5
6797,2274,30,2,1414.52
6798,2275,460,2,386.74
6799,2275,247,1,247.78
6800,2276,466,2,1055.46
6801,2276,487,3,467.64
6802,2277,69,3,647.94
6803,2277,251,2,389.12
6804,2277,390,1,905.82
6805,2277,327,1,918.76
6806,2278,394,3,1985.28
6807,2278,247,2,495.56
6808,2278,25,1,524.24
6809,2278,396,2,1189.88
6810,2278,53,2,878.04
6811,2279,127,1,105.54
6812,2279,425,2,1763.92
6813,2279,175,2,1382.16
6814,2279,284,2,42.9
6815,2279,65,1,508.94
6816,2280,349,1,856.41
6817,2280,31,1,831.95
6818,2280,260,3,904.17
6819,2280,199,1,668.46
6820,2280,492,2,120.82
6821,2281,339,3,761.85
6822,2281,60,1,798.91
6823,2281,471,1,387.62
6824,2282,136,2,1406.7
6825,2282,363,2,1707.4
6826,2283,367,2,740.16
6827,2283,349,2,1712.82
6828,2284,219,2,1867.52
6829,2284,20,2,1221.06
6830,2284,403,3,1701.63
6831,2284,432,2,1332.52
6832,2285,24,2,628.7
6833,2285,464,2,1993.88
6834,2285,50,1,279.5
6835,2286,83,2,604.9
6836,2286,83,1,302.45
6837,2287,49,1,148.46
6838,2288,251,1,194.56
6839,2288,359,3,66.03
6840,2288,130,3,1846.11
6841,2288,173,1,447.25
6842,2289,136,3,2110.05
6843,2289,400,2,471.8
6844,2290,142,1,217.5
6845,2290,485,3,204.87
6846,2290,203,1,272.26
6847,2290,79,1,10.29
6848,2290,142,1,217.5
6849,2291,341,2,379.18
6850,2291,290,2,98.36
6851,2292,68,3,2017.95
6852,2293,461,2,1410.18
6853,2293,32,1,376.49
6854,2293,488,3,980.67
6855,2293,62,1,713.72
6856,2294,47,1,927.71
6857,2294,460,2,386.74
6858,2294,320,3,1586.67
6859,2295,481,2,909.4
