order_id,customer_id,order_date,status
4295,2591,2026-02-08,Cancelled
4296,8284,2025-08-15,Cancelled
4297,5035,2026-01-25,Completed
4298,647,2026-03-11,Cancelled
4299,4403,2025-06-04,Completed
4300,4428,2025-10-27,Completed
4301,9142,2026-04-04,Returned
4302,3879,2025-09-23,Returned
4303,597,2026-03-20,Completed
4304,3947,2026-01-27,Completed
4305,1067,2026-01-30,Completed
4306,9583,2025-09-20,Completed
4307,5429,2025-12-10,Cancelled
4308,1981,2026-01-08,Completed
4309,6266,2025-10-19,Returned
4310,2280,2025-04-19,Cancelled
4311,955,2025-12-20,Cancelled
4312,9428,2026-01-21,Returned
4313,515,2025-12-21,Cancelled
4314,7094,2026-03-20,Completed
4315,9379,2025-11-24,Returned
4316,4344,2025-11-23,Returned
4317,4626,2025-12-08,Completed
4318,7464,2025-06-13,Returned
4319,65,2025-07-24,Returned
4320,5330,2026-02-14,Cancelled
4321,9319,2025-10-29,Completed
4322,3236,2025-08-04,Completed
4323,7814,2025-08-04,Cancelled
4324,2196,2026-01-06,Cancelled
4325,2899,2025-06-08,Returned
4326,2577,2025-08-23,Cancelled
4327,2824,2025-06-02,Cancelled
4328,3213,2025-08-25,Returned
4329,190,2025-09-14,Returned
4330,7262,2026-02-23,Cancelled
4331,5854,2026-01-22,Cancelled
4332,88,2025-12-05,Returned
4333,2946,2025-05-03,Returned
4334,6569,2025-06-25,Completed
4335,886,2025-11-11,Cancelled
4336,9304,2025-12-14,Returned
4337,3138,2026-03-16,Returned
4338,1838,2025-08-11,Completed
4339,2185,2025-09-24,Cancelled
4340,3075,2025-12-11,Completed
4341,4075,2025-11-04,Returned
4342,5093,2025-09-02,Cancelled
4343,8108,2026-02-14,Returned
4344,8906,2025-12-23,Cancelled
4345,6683,2026-04-04,Cancelled
4346,7726,2026-03-30,Completed
4347,7741,2026-04-13,Completed
4348,2319,2025-08-02,Completed
4349,2070,2025-10-10,Cancelled
4350,5597,2026-01-23,Cancelled
4351,2279,2026-01-04,Returned
4352,6883,2025-09-29,Returned
4353,2490,2025-05-17,Cancelled
4354,398,2025-10-22,Returned
4355,3500,2025-06-13,Cancelled
4356,3168,2025-10-12,Completed
4357,1061,2026-01-29,Completed
4358,7736,2025-08-01,Returned
4359,5983,2025-05-27,Cancelled
4360,4958,2026-03-27,Cancelled
4361,1409,2026-03-01,Completed
4362,4725,2025-08-31,Completed
4363,3449,2026-03-16,Completed
4364,9877,2025-05-22,Cancelled
4365,3362,2025-07-02,Returned
4366,8591,2025-08-30,Returned
4367,4342,2025-07-28,Returned
4368,9337,2026-03-24,Cancelled
4369,2678,2025-08-31,Completed
4370,5750,2025-06-18,Cancelled
4371,6702,2025-06-22,Completed
4372,7887,2026-02-06,Returned
4373,5704,2025-07-31,Returned
4374,1217,2025-07-12,Completed
4375,1013,2026-01-20,Completed
4376,8961,2025-07-20,Completed
4377,3630,2026-02-16,Completed
4378,9635,2026-01-10,Cancelled
4379,2396,2026-02-06,Completed
4380,4256,2026-02-11,Completed
4381,6516,2025-08-08,Returned
4382,7555,2026-02-04,Cancelled
4383,2406,2025-07-31,Cancelled
4384,14,2025-10-20,Cancelled
4385,8825,2025-09-05,Completed
4386,4836,2025-06-18,Cancelled
4387,4289,2025-07-08,Completed
4388,5304,2025-06-11,Returned
4389,7746,2025-08-14,Cancelled
4390,9721,2025-12-03,Returned
4391,3178,2025-12-15,Completed
4392,3306,2026-02-25,Completed
4393,6139,2025-08-21,Returned
4394,2915,2025-07-26,Returned
4395,8862,2025-08-26,Completed
4396,4755,2025-09-10,Completed
4397,808,2025-09-22,Returned
4398,8079,2025-10-11,Completed
4399,1572,2025-05-21,Cancelled
4400,7227,2025-12-18,Completed
4401,979,2025-05-22,Returned
4402,9520,2025-12-14,Completed
4403,843,2026-01-22,Completed
4404,6462,2025-04-14,Completed
4405,4583,2025-07-23,Returned
4406,9303,2025-05-20,Completed
4407,167,2025-08-25,Cancelled
4408,8030,2025-06-17,Completed
4409,5341,2026-03-09,Returned
4410,5677,2025-04-26,Completed
4411,1628,2025-06-18,Returned
4412,2048,2025-05-14,Cancelled
4413,9296,2025-09-29,Returned
4414,6032,2026-02-27,Returned
4415,1265,2025-09-17,Returned
4416,2713,2026-01-18,Completed
4417,8600,2025-10-20,Cancelled
4418,3809,2025-08-21,Returned
4419,3505,2026-03-31,Returned
4420,6257,2026-01-14,Completed
4421,3556,2025-05-30,Cancelled
4422,478,2025-06-10,Cancelled
4423,9116,2025-05-28,Returned
4424,9952,2025-10-03,Completed
4425,655,2025-10-03,Returned
4426,2703,2025-12-07,Cancelled
4427,4701,2025-04-14,Returned
4428,5121,2025-07-11,Cancelled
4429,5009,2025-11-16,Cancelled
4430,1995,2026-03-13,Completed
4431,2805,2025-11-17,Returned
4432,5619,2025-05-02,Returned
4433,2021,2025-08-16,Cancelled
4434,1156,2026-03-12,Returned
4435,2827,2026-02-24,Returned
4436,4573,2026-01-30,Cancelled
4437,9345,2026-04-09,Cancelled
4438,4841,2025-08-18,Completed
4439,5527,2025-11-08,Cancelled
4440,9251,2026-03-05,Returned
4441,3240,2025-12-02,Completed
4442,424,2026-02-12,Completed
4443,9559,2025-07-10,Returned
4444,6028,2025-04-29,Cancelled
4445,8752,2025-06-01,Returned
4446,4992,2026-01-05,Completed
4447,9117,2025-08-08,Cancelled
4448,5805,2025-10-01,Cancelled
4449,9988,2026-03-16,Cancelled
4450,1064,2025-06-29,Cancelled
4451,766,2025-05-26,Cancelled
4452,52,2025-10-27,Completed
4453,905,2025-06-28,Completed
4454,899,2025-09-21,Cancelled
4455,5284,2025-07-09,Cancelled
4456,6304,2025-07-08,Returned
4457,5097,2026-03-26,Cancelled
4458,3107,2025-09-26,Cancelled
4459,1473,2025-10-16,Returned
4460,7820,2025-07-09,Completed
4461,7892,2025-05-06,Completed
4462,8828,2025-12-22,Completed
4463,5321,2025-08-31,Completed
4464,5797,2025-07-11,Completed
4465,4616,2026-01-12,Returned
4466,7659,2026-03-14,Cancelled
4467,7302,2025-10-07,Returned
4468,8477,2025-11-10,Cancelled
4469,3864,2026-01-13,Returned
4470,3832,2025-09-01,Cancelled
4471,4134,2025-08-28,Completed
4472,2207,2025-05-28,Returned
4473,9085,2025-09-21,Cancelled
4474,1925,2026-02-05,Cancelled
4475,483,2025-08-09,Completed
4476,8805,2025-06-19,Returned
4477,1098,2025-05-04,Cancelled
4478,5333,2025-08-01,Completed
4479,8249,2025-11-03,Cancelled
4480,3936,2025-10-15,Cancelled
4481,9654,2025-04-25,Cancelled
4482,3524,2025-11-22,Cancelled
4483,2090,2025-09-22,Returned
4484,182,2026-01-26,Returned
4485,783,2025-12-09,Completed
4486,335,2025-12-20,Cancelled
4487,8161,2025-07-11,Completed
4488,2373,2025-10-02,Returned
4489,1806,2026-02-25,Returned
4490,3581,2025-12-10,Returned
4491,9368,2026-04-08,Cancelled
4492,2992,2025-10-17,Returned
4493,5754,2025-07-29,Completed
4494,9413,2025-09-23,Returned
4495,7757,2025-07-03,Cancelled
4496,5607,2026-03-10,Cancelled
4497,3349,2025-06-30,Completed
4498,2660,2025-08-16,Cancelled
4499,3946,2026-03-12,Completed
4500,1276,2025-08-09,Cancelled
4501,5688,2026-03-03,Cancelled
4502,4718,2025-11-21,Cancelled
4503,1604,2025-06-23,Completed
4504,5705,2026-01-28,Returned
4505,8541,2025-07-01,Completed
4506,5197,2025-10-21,Completed
4507,8112,2025-06-05,Returned
4508,9241,2025-07-31,Cancelled
4509,1818,2025-08-04,Completed
4510,2114,2025-05-15,Returned
4511,5995,2025-04-21,Returned
4512,6455,2026-04-07,Completed
4513,7609,2025-05-06,Returned
4514,2889,2026-03-17,Cancelled
4515,3606,2025-09-25,Completed
4516,6699,2025-06-01,Cancelled
4517,2438,2025-06-04,Returned
4518,9894,2025-09-13,Completed
4519,8429,2025-06-16,Returned
4520,505,2026-01-21,Cancelled
4521,5453,2025-08-03,Returned
4522,2651,2026-04-02,Returned
4523,3034,2025-10-23,Completed
4524,5480,2025-12-06,Returned
4525,7036,2026-01-01,Cancelled
4526,2663,2026-03-20,Returned
4527,4863,2026-04-01,Completed
4528,9534,2025-12-11,Returned
4529,8547,2026-02-11,Cancelled
4530,6377,2025-09-14,Completed
4531,8257,2026-02-13,Returned
4532,8236,2025-12-24,Returned
4533,5165,2026-01-17,Returned
4534,1856,2025-05-25,Completed
4535,6268,2025-08-14,Completed
4536,9868,2026-02-04,Completed
4537,1446,2025-06-25,Returned
4538,386,2026-03-30,Returned
4539,9822,2025-04-24,Returned
4540,8008,2025-09-13,Cancelled
4541,461,2025-08-22,Cancelled
4542,339,2025-07-04,Completed
4543,5196,2026-03-05,Completed
4544,608,2025-08-12,Returned
4545,6773,2026-03-05,Returned
4546,4408,2025-11-11,Completed
4547,9307,2025-12-31,Cancelled
4548,9140,2025-11-21,Completed
4549,4228,2025-04-23,Cancelled
4550,4681,2025-11-17,Completed
4551,6108,2025-05-11,Returned
4552,9450,2025-05-28,Cancelled
4553,8563,2025-06-09,Returned
4554,3627,2025-10-05,Cancelled
4555,3506,2025-04-17,Returned
4556,1469,2025-05-02,Completed
4557,1941,2026-03-05,Returned
4558,4827,2025-09-04,Completed
4559,9372,2026-03-07,Cancelled
4560,4786,2025-04-15,Returned
4561,1397,2026-02-08,Completed
4562,807,2025-06-02,Completed
4563,8118,2025-06-30,Returned
4564,787,2025-08-19,Returned
4565,1648,2026-04-06,Returned
4566,2871,2025-10-13,Cancelled
4567,1742,2026-01-14,Cancelled
4568,4947,2025-07-04,Completed
4569,9480,2026-02-11,Completed
4570,885,2025-05-02,Cancelled
4571,926,2025-09-14,Returned
4572,5659,2025-08-10,Returned
4573,6582,2025-04-17,Returned
4574,1218,2026-02-14,Completed
4575,7428,2026-02-15,Returned
4576,2379,2026-02-07,Cancelled
4577,8121,2025-11-08,Returned
4578,9566,2025-06-23,Returned
4579,4116,2025-07-29,Cancelled
4580,5342,2025-11-06,Completed
4581,572,2025-06-02,Returned
4582,9505,2026-02-11,Completed
4583,1092,2026-02-19,Completed
4584,5960,2025-09-17,Returned
4585,9221,2025-07-25,Cancelled
4586,4239,2026-03-13,Returned
4587,1964,2026-01-09,Cancelled
4588,602,2026-03-06,Completed
4589,5144,2025-06-24,Returned
4590,1140,2025-07-09,Returned
4591,7703,2025-10-30,Returned
4592,2184,2026-01-04,Returned
4593,1081,2025-10-22,Cancelled
4594,8412,2025-06-30,Returned
4595,5476,2025-08-31,Completed
4596,339,2026-03-27,Completed
4597,488,2025-10-16,Completed
4598,4151,2026-01-07,Cancelled
4599,5906,2025-04-26,Cancelled
4600,2010,2025-07-23,Returned
4601,3185,2026-02-01,Returned
4602,4487,2025-06-06,Returned
4603,5909,2025-09-15,Cancelled
4604,3203,2025-08-10,Returned
4605,3143,2025-12-09,Returned
4606,1630,2025-04-13,Completed
4607,2883,2026-01-28,Completed
4608,946,2026-03-01,Completed
4609,2181,2026-02-14,Cancelled
4610,7006,2026-02-04,Returned
4611,8726,2025-06-03,Returned
4612,7917,2025-07-19,Returned
4613,1100,2025-10-29,Returned
4614,7077,2025-09-24,Completed
4615,5979,2025-08-17,Completed
4616,7542,2026-02-22,Returned
4617,7910,2025-12-24,Returned
4618,3511,2025-09-20,Returned
4619,7988,2025-06-22,Cancelled
4620,6887,2025-12-15,Cancelled
4621,9508,2026-03-23,Returned
4622,776,2026-02-03,Returned
4623,1917,2026-02-05,Completed
4624,5919,2025-10-27,Returned
4625,9281,2025-11-16,Cancelled
4626,7138,2025-10-29,Returned
4627,616,2025-12-27,Cancelled
4628,3427,2026-03-26,Returned
4629,2840,2026-01-21,Returned
4630,3346,2025-09-01,Cancelled
4631,2555,2025-08-06,Cancelled
4632,885,2025-05-22,Completed
4633,4324,2026-03-27,Completed
4634,4019,2026-02-11,Returned
4635,193,2026-03-29,Returned
4636,6074,2025-07-04,Returned
4637,7440,2025-08-02,Completed
4638,2373,2025-11-22,Completed
4639,2979,2026-02-17,Returned
4640,331,2025-05-25,Completed
4641,2884,2025-07-26,Cancelled
4642,3745,2025-08-13,Completed
4643,8715,2025-11-04,Returned
4644,3814,2025-09-02,Completed
4645,8802,2026-01-15,Cancelled
4646,7599,2025-12-01,Cancelled
4647,9976,2026-03-31,Completed
4648,7549,2025-08-17,Returned
4649,18,2025-06-09,Completed
4650,4171,2026-02-27,Returned
4651,5094,2025-10-05,Cancelled
4652,2436,2025-11-10,Completed
4653,4155,2026-01-16,Cancelled
4654,3954,2026-01-11,Cancelled
4655,2640,2025-11-14,Returned
4656,76,2025-08-16,Cancelled
4657,3000,2025-08-14,Cancelled
4658,5107,2025-05-26,Completed
4659,605,2025-04-24,Completed
4660,23,2025-07-18,Cancelled
4661,8758,2025-11-08,Cancelled
4662,4729,2025-12-27,Returned
4663,2575,2025-06-30,Completed
4664,4851,2025-09-25,Cancelled
4665,3069,2025-05-09,Completed
4666,6910,2026-01-05,Returned
4667,6605,2025-12-13,Returned
4668,9127,2025-07-25,Returned
4669,5836,2025-04-24,Returned
4670,3165,2025-05-17,Completed
4671,3610,2025-06-11,Completed
4672,5960,2026-04-05,Completed
4673,5770,2025-05-10,Completed
4674,920,2025-04-19,Cancelled
4675,8287,2025-09-22,Returned
4676,8605,2026-01-24,Completed
4677,6998,2025-09-20,Completed
4678,7017,2026-01-08,Completed
4679,8797,2026-03-17,Completed
4680,3932,2025-09-09,Completed
4681,216,2025-08-17,Returned
4682,3357,2026-01-04,Cancelled
4683,159,2025-12-11,Returned
4684,7408,2025-05-08,Completed
4685,5098,2026-03-23,Completed
4686,1679,2025-04-19,Completed
4687,918,2025-05-04,Cancelled
4688,7229,2025-06-01,Completed
4689,4828,2025-10-02,Completed
4690,4,2026-03-18,Completed
4691,7762,2025-04-20,Completed
4692,7685,2025-11-29,Completed
4693,2394,2025-07-19,Completed
4694,6172,2025-08-23,Cancelled
4695,1032,2025-10-29,Returned
4696,6153,2025-12-31,Cancelled
4697,2302,2025-10-12,Cancelled
4698,1869,2026-01-27,Cancelled
4699,9321,2026-02-27,Returned
4700,457,2026-03-21,Cancelled
4701,4512,2025-12-12,Completed
4702,3329,2025-05-28,Completed
4703,8867,2026-03-05,Cancelled
4704,8058,2025-04-26,Cancelled
4705,3591,2025-12-24,Returned
4706,6326,2026-02-16,Returned
4707,2199,2026-02-26,Completed
4708,4483,2025-10-30,Completed
4709,5612,2025-10-04,Completed
4710,3554,2025-08-03,Cancelled
4711,711,2026-01-05,Completed
4712,4305,2026-04-01,Cancelled
4713,1305,2025-11-14,Returned
4714,1349,2025-09-06,Cancelled
4715,9990,2025-08-22,Returned
4716,3496,2025-08-01,Returned
4717,759,2025-09-04,Completed
4718,9020,2025-12-09,Cancelled
4719,606,2026-04-07,Cancelled
4720,9491,2025-12-27,Completed
4721,8088,2026-02-04,Completed
4722,8970,2026-01-20,Completed
4723,879,2025-12-24,Completed
4724,5244,2025-04-29,Completed
4725,4826,2026-01-07,Returned
4726,4509,2026-02-19,Completed
4727,4363,2026-02-20,Completed
4728,1007,2025-11-11,Returned
4729,6844,2025-11-08,Cancelled
4730,2585,2025-12-12,Cancelled
4731,3507,2025-12-17,Cancelled
4732,9865,2025-09-12,Completed
4733,59,2025-07-31,Completed
4734,2013,2025-11-03,Cancelled
4735,9663,2025-08-27,Completed
4736,4211,2025-05-08,Returned
4737,2070,2026-03-13,Completed
4738,563,2025-08-24,Completed
4739,514,2026-04-09,Cancelled
4740,6832,2025-11-29,Cancelled
4741,7341,2026-02-03,Returned
4742,8581,2026-01-02,Cancelled
4743,3285,2025-05-19,Completed
4744,2106,2025-12-20,Completed
4745,2889,2026-03-24,Returned
4746,7059,2025-07-13,Cancelled
4747,5646,2025-07-16,Cancelled
4748,3881,2025-12-04,Cancelled
4749,8411,2026-01-28,Cancelled
4750,4604,2025-09-21,Cancelled
4751,6827,2025-09-12,Returned
4752,5804,2025-09-18,Returned
4753,539,2025-04-28,Returned
4754,9549,2025-12-29,Cancelled
4755,8805,2025-07-13,Completed
4756,5056,2025-07-21,Returned
4757,1718,2025-07-10,Returned
4758,1077,2025-11-18,Returned
4759,722,2025-11-01,Completed
4760,3106,2026-02-22,Completed
4761,8591,2025-12-29,Cancelled
4762,4021,2025-09-24,Completed
4763,8553,2025-10-20,Returned
4764,3762,2026-03-22,Completed
4765,9495,2025-08-08,Completed
4766,7431,2026-03-21,Cancelled
4767,6482,2026-01-06,Cancelled
4768,8923,2026-01-24,Returned
4769,114,2025-08-19,Completed
4770,426,2026-03-26,Cancelled
4771,1652,2025-10-12,Returned
4772,9406,2026-03-27,Completed
4773,6989,2026-03-01,Cancelled
4774,8951,2025-08-17,Completed
4775,1959,2025-11-25,Cancelled
4776,372,2026-02-06,Returned
4777,8885,2025-04-28,Cancelled
4778,4002,2026-04-07,Returned
4779,8406,2025-07-02,Cancelled
4780,8438,2026-01-05,Completed
4781,5278,2025-08-15,Cancelled
4782,558,2025-06-08,Returned
4783,2120,2025-06-27,Returned
4784,1034,2026-04-11,Cancelled
4785,9346,2025-12-18,Cancelled
4786,229,2026-01-05,Returned
4787,8534,2026-02-24,Cancelled
4788,8254,2025-10-18,Completed
4789,2665,2025-05-11,Cancelled
4790,5168,2025-11-18,Returned
4791,3722,2025-12-17,Completed
4792,489,2026-01-30,Completed
4793,7879,2025-07-26,Cancelled
4794,3124,2025-06-01,Cancelled
4795,3336,2025-12-25,Cancelled
4796,1837,2026-01-21,Cancelled
4797,8389,2025-07-28,Returned
4798,5188,2026-03-04,Cancelled
4799,2863,2026-04-02,Completed
4800,6138,2025-08-04,Returned
4801,2970,2025-12-16,Cancelled
4802,2663,2025-10-22,Completed
4803,1529,2026-02-11,Cancelled
4804,7617,2025-05-01,Completed
4805,9865,2025-08-20,Completed
4806,136,2025-11-14,Cancelled
4807,7290,2025-06-10,Completed
4808,3323,2026-03-22,Completed
4809,1615,2026-02-24,Cancelled
4810,110,2025-05-04,Cancelled
4811,5323,2025-05-21,Returned
4812,2057,2026-01-29,Returned
4813,830,2026-01-16,Cancelled
4814,2587,2025-09-23,Returned
4815,756,2026-01-12,Completed
4816,9200,2025-06-22,Cancelled
4817,1117,2025-05-14,Cancelled
4818,3985,2025-09-21,Cancelled
4819,4410,2026-02-27,Returned
4820,98,2026-01-11,Completed
4821,5466,2025-09-09,Returned
4822,8504,2025-07-28,Returned
4823,6724,2025-07-07,Returned
4824,6232,2025-11-23,Completed
4825,4185,2026-02-01,Returned
4826,3407,2026-01-16,Cancelled
4827,5715,2025-07-23,Completed
4828,2152,2025-07-06,Completed
4829,8855,2025-10-25,Completed
4830,552,2025-12-25,Returned
4831,6525,2025-11-03,Completed
4832,3066,2025-04-29,Cancelled
4833,9656,2025-12-30,Completed
4834,5370,2025-07-15,Completed
4835,2572,2025-09-11,Completed
4836,3847,2026-01-19,Cancelled
4837,5957,2025-04-19,Completed
4838,4580,2025-05-19,Completed
4839,2998,2025-06-01,Returned
4840,5377,2025-10-21,Completed
4841,8577,2025-05-30,Cancelled
4842,8252,2025-04-24,Returned
4843,4318,2026-01-12,Cancelled
4844,685,2025-09-09,Returned
4845,9314,2026-04-09,Cancelled
4846,1604,2025-07-06,Returned
4847,4054,2025-09-07,Cancelled
4848,3881,2026-03-19,Cancelled
4849,6954,2025-10-08,Cancelled
4850,1210,2025-08-31,Completed
4851,9688,2025-05-14,Returned
4852,4754,2025-08-25,Cancelled
4853,3743,2026-04-01,Returned
4854,4538,2025-07-24,Returned
4855,3036,2026-01-15,Cancelled
4856,7051,2025-08-16,Cancelled
4857,3770,2025-06-24,Cancelled
4858,4559,2025-06-19,Cancelled
4859,8392,2026-02-04,Cancelled
4860,3180,2025-08-29,Returned
4861,1007,2026-01-20,Cancelled
4862,1574,2026-01-24,Completed
4863,818,2026-02-20,Completed
4864,1533,2026-01-22,Cancelled
4865,9133,2025-05-25,Cancelled
4866,7904,2025-12-02,Returned
4867,1523,2025-12-21,Completed
4868,8822,2025-05-22,Returned
4869,2722,2025-05-07,Completed
4870,7215,2025-11-20,Completed
4871,6416,2025-08-26,Returned
4872,9236,2025-08-16,Cancelled
4873,7560,2026-03-23,Cancelled
4874,3150,2025-10-07,Cancelled
4875,125,2025-07-19,Returned
4876,1859,2025-08-27,Completed
4877,2415,2025-05-30,Cancelled
4878,2646,2025-06-15,Returned
4879,8639,2025-12-30,Cancelled
4880,4855,2025-04-16,Completed
4881,33,2025-04-18,Returned
4882,6277,2025-10-15,Completed
4883,6309,2025-10-30,Cancelled
4884,1020,2025-09-01,Cancelled
4885,8461,2025-10-01,Returned
4886,1496,2025-08-02,Cancelled
4887,1530,2026-02-05,Completed
4888,5246,2025-05-19,Cancelled
4889,5983,2025-10-05,Completed
4890,1315,2025-09-25,Returned
4891,6979,2026-02-16,Completed
4892,5670,2026-03-15,Completed
4893,2913,2025-07-03,Cancelled
4894,1466,2025-10-02,Returned
4895,8398,2025-06-29,Cancelled
4896,400,2025-12-18,Cancelled
4897,4347,2025-05-15,Completed
4898,4197,2026-03-03,Completed
4899,5869,2026-01-19,Completed
4900,9721,2025-07-31,Completed
4901,5456,2025-08-18,Completed
4902,9924,2025-09-02,Returned
4903,5181,2025-12-29,Returned
4904,9670,2026-04-10,Completed
4905,1951,2025-07-08,Returned
4906,6735,2025-07-02,Cancelled
4907,1918,2025-08-08,Cancelled
4908,3000,2026-01-27,Completed
4909,6762,2025-09-11,Cancelled
4910,7526,2025-10-01,Completed
4911,6799,2025-09-05,Returned
4912,954,2025-07-05,Completed
4913,6506,2025-12-30,Returned
4914,616,2025-05-18,Returned
4915,646,2025-06-05,Cancelled
4916,4658,2025-08-31,Cancelled
4917,7679,2025-07-03,Returned
4918,3700,2025-05-16,Cancelled
4919,5304,2025-05-21,Returned
4920,9713,2025-05-15,Cancelled
4921,4675,2026-03-15,Returned
4922,4951,2026-02-09,Returned
4923,7790,2025-06-06,Completed
4924,7383,2025-08-25,Completed
4925,4207,2025-12-21,Cancelled
4926,5059,2026-02-03,Returned
4927,2275,2025-09-17,Completed
4928,7516,2025-04-29,Returned
4929,8522,2025-07-21,Completed
4930,9809,2025-04-13,Cancelled
4931,1365,2026-01-09,Cancelled
4932,9067,2025-05-12,Completed
4933,9261,2025-12-01,Completed
4934,559,2025-05-07,Returned
4935,4417,2026-03-09,Cancelled
4936,3971,2025-10-19,Returned
4937,5371,2025-07-15,Completed
4938,2707,2026-01-27,Completed
4939,6763,2026-02-10,Cancelled
4940,9487,2026-01-28,Returned
4941,2989,2025-06-05,Returned
4942,139,2025-10-11,Returned
4943,7312,2026-02-27,Completed
4944,7777,2025-08-28,Returned
4945,6405,2026-04-11,Cancelled
4946,5423,2025-09-13,Completed
4947,8847,2026-03-05,Completed
4948,7096,2025-08-31,Cancelled
4949,3975,2025-08-24,Returned
4950,2751,2026-04-04,Returned
4951,1289,2025-10-24,Completed
4952,9380,2025-06-29,Completed
4953,9108,2026-01-18,Completed
4954,3537,2025-10-23,Completed
4955,6089,2025-11-18,Completed
4956,1210,2026-03-20,Completed
4957,4660,2025-11-02,Cancelled
4958,7358,2025-06-11,Cancelled
4959,2549,2025-08-14,Returned
4960,4161,2025-11-19,Cancelled
4961,7896,2025-09-01,Cancelled
4962,8929,2025-11-16,Returned
4963,5541,2026-02-20,Completed
4964,2078,2025-08-30,Returned
4965,4783,2026-03-01,Cancelled
4966,426,2025-04-29,Cancelled
4967,4057,2025-09-12,Returned
4968,9339,2025-09-12,Completed
4969,8549,2026-02-28,Cancelled
4970,3482,2025-07-31,Cancelled
4971,2158,2025-07-05,Cancelled
4972,8346,2025-09-22,Completed
4973,2025,2025-11-07,Cancelled
4974,484,2026-04-10,Cancelled
4975,305,2025-10-05,Returned
4976,1586,2025-10-17,Cancelled
4977,2613,2025-08-19,Completed
4978,4173,2025-12-06,Cancelled
4979,2371,2025-07-22,Cancelled
4980,5035,2026-03-21,Completed
4981,3586,2025-09-05,Returned
4982,3084,2025-12-15,Completed
4983,855,2025-08-15,Completed
4984,1788,2025-12-05,Cancelled
4985,3982,2025-09-08,Completed
4986,3832,2025-07-16,Cancelled
4987,6337,2025-09-24,Returned
4988,8105,2025-09-19,Completed
4989,9026,2025-09-23,Cancelled
4990,6494,2025-05-27,Returned
4991,2221,2026-03-03,Returned
4992,4675,2025-10-17,Returned
4993,1478,2026-02-04,Returned
4994,9557,2025-10-04,Cancelled
4995,9054,2025-07-17,Completed
4996,4416,2025-10-16,Returned
4997,4840,2025-05-10,Cancelled
4998,3584,2025-05-03,Returned
4999,823,2025-10-21,Returned
5000,6982,2026-02-23,Completed
5001,8666,2025-08-26,Cancelled
5002,8743,2025-09-04,Returned
5003,4255,2025-12-14,Completed
5004,5232,2025-07-12,Cancelled
5005,5606,2025-12-09,Returned
5006,8398,2025-07-18,Completed
5007,1096,2025-11-30,Cancelled
5008,2751,2025-10-13,Completed
5009,3503,2025-12-09,Completed
5010,6933,2025-11-13,Completed
5011,6133,2025-05-23,Cancelled
5012,8453,2025-05-17,Completed
5013,9044,2025-10-27,Cancelled
5014,898,2025-04-30,Cancelled
5015,319,2025-09-13,Completed
5016,4723,2025-05-01,Completed
5017,2300,2025-09-22,Returned
5018,1681,2025-12-07,Cancelled
5019,4603,2025-11-14,Completed
5020,943,2026-03-21,Returned
5021,7759,2025-06-13,Cancelled
5022,1930,2025-10-06,Completed
5023,5958,2025-07-19,Returned
5024,3215,2025-06-24,Completed
5025,5198,2025-06-20,Completed
5026,3150,2026-02-06,Completed
5027,9674,2026-02-13,Completed
5028,1276,2026-03-20,Cancelled
5029,4846,2026-03-27,Completed
5030,4349,2025-07-02,Cancelled
5031,9349,2026-01-20,Returned
5032,7299,2026-03-25,Cancelled
5033,3209,2026-03-20,Cancelled
5034,4168,2025-12-11,Completed
5035,4186,2025-10-18,Completed
5036,7748,2025-08-29,Returned
5037,8036,2025-10-13,Cancelled
5038,9881,2025-05-25,Cancelled
5039,7215,2025-10-25,Completed
5040,7542,2025-11-04,Completed
5041,3757,2025-06-10,Completed
5042,8776,2026-04-07,Returned
5043,2071,2026-01-17,Returned
5044,5728,2026-03-18,Returned
5045,3901,2025-08-27,Returned
5046,9929,2025-09-20,Cancelled
5047,8304,2025-08-16,Completed
5048,9127,2026-02-10,Returned
5049,8754,2025-12-01,Cancelled
5050,8040,2025-09-21,Cancelled
5051,1757,2025-11-21,Cancelled
5052,1470,2026-03-05,Cancelled
5053,2920,2026-02-02,Returned
5054,4462,2025-06-21,Returned
5055,1109,2026-03-03,Cancelled
5056,2568,2025-09-07,Returned
5057,4853,2026-01-04,Cancelled
5058,6541,2025-12-04,Cancelled
5059,1590,2025-06-02,Completed
5060,4083,2025-12-31,Returned
5061,1931,2026-01-14,Completed
5062,2297,2026-01-14,Returned
5063,3440,2025-12-17,Completed
5064,6027,2026-01-18,Cancelled
5065,8241,2026-02-03,Returned
5066,9367,2025-12-19,Cancelled
5067,5469,2025-11-14,Completed
5068,2653,2026-01-16,Returned
5069,7490,2026-03-11,Completed
5070,2930,2025-10-03,Completed
5071,2654,2025-09-19,Cancelled
5072,904,2025-07-26,Returned
5073,3309,2025-09-28,Cancelled
5074,565,2026-03-19,Completed
5075,6727,2025-08-29,Completed
5076,3094,2025-05-03,Completed
5077,6379,2025-08-21,Cancelled
5078,4880,2026-02-24,Returned
5079,8801,2025-11-01,Completed
5080,5943,2026-03-31,Returned
5081,6737,2025-07-23,Returned
5082,4746,2025-11-16,Cancelled
5083,6144,2026-04-03,Returned
5084,1277,2025-11-23,Completed
5085,1049,2025-09-15,Cancelled
5086,9175,2026-02-12,Cancelled
5087,8993,2025-08-18,Cancelled
5088,8021,2025-10-04,Returned
5089,7199,2025-11-04,Cancelled
5090,141,2025-04-18,Completed
